 4.00  5200.  0.0  2.0   0.5584   0.5269   0.2979 r PC
 4.50  5200.  0.0  2.0   0.5590   0.5234   0.2676 r PC
 5.00  5200.  0.0  2.0   0.5625   0.5228   0.2611 r PC
 5.50  5200.  0.0  2.0   0.5649   0.5246   0.2439 r PC
 6.00  5200.  0.0  2.0   0.5660   0.5205   0.2579 r PC
 2.50  5300.  0.0  2.0   0.5609   0.5877   0.3611 r PC
 3.00  5300.  0.0  2.0   0.5571   0.5514   0.3535 r PC
 3.50  5300.  0.0  2.0   0.5508   0.5307   0.3001 r PC
 4.00  5300.  0.0  2.0   0.5511   0.5192   0.2998 r PC
 4.50  5300.  0.0  2.0   0.5512   0.5150   0.2705 r PC
 5.00  5300.  0.0  2.0   0.5543   0.5138   0.2640 r PC
 5.50  5300.  0.0  2.0   0.5582   0.5149   0.2582 r PC
 6.00  5300.  0.0  2.0   0.5573   0.5106   0.2630 r PC
 2.50  5400.  0.0  2.0   0.5561   0.5831   0.3656 r PC
 3.00  5400.  0.0  2.0   0.5510   0.5454   0.3582 r PC
 3.50  5400.  0.0  2.0   0.5439   0.5243   0.2978 r PC
 4.00  5400.  0.0  2.0   0.5437   0.5120   0.3001 r PC
 4.50  5400.  0.0  2.0   0.5437   0.5071   0.2720 r PC
 5.00  5400.  0.0  2.0   0.5455   0.5049   0.2626 r PC
 5.50  5400.  0.0  2.0   0.5455   0.4992   0.2719 r PC
 6.00  5400.  0.0  2.0   0.5489   0.5007   0.2698 r PC
 2.50  5500.  0.0  2.0   0.5495   0.5798   0.3671 r PC
 3.00  5500.  0.0  2.0   0.5430   0.5393   0.3643 r PC
 3.50  5500.  0.0  2.0   0.5379   0.5183   0.3024 r PC
 4.00  5500.  0.0  2.0   0.5372   0.5054   0.3029 r PC
 4.50  5500.  0.0  2.0   0.5358   0.4993   0.2709 r PC
 5.00  5500.  0.0  2.0   0.5381   0.4970   0.2646 r PC
 5.50  5500.  0.0  2.0   0.5374   0.4898   0.2783 r PC
 6.00  5500.  0.0  2.0   0.5404   0.4909   0.2758 r PC
 2.50  5600.  0.0  2.0   0.5434   0.5762   0.3697 r PC
 3.00  5600.  0.0  2.0   0.5334   0.5347   0.2899 r PC
 3.50  5600.  0.0  2.0   0.5323   0.5126   0.3049 r PC
 4.00  5600.  0.0  2.0   0.5310   0.4991   0.3047 r PC
 4.50  5600.  0.0  2.0   0.5291   0.4924   0.2717 r PC
 5.00  5600.  0.0  2.0   0.5267   0.4814   0.2831 r PC
 5.50  5600.  0.0  2.0   0.5284   0.4802   0.2799 r PC
 6.00  5600.  0.0  2.0   0.5319   0.4813   0.2811 r PC
 2.50  5700.  0.0  2.0   0.5375   0.5718   0.3714 r PC
 3.00  5700.  0.0  2.0   0.5339   0.5303   0.3718 r PC
 3.50  5700.  0.0  2.0   0.5265   0.5072   0.3051 r PC
 4.00  5700.  0.0  2.0   0.5247   0.4930   0.3032 r PC
 4.50  5700.  0.0  2.0   0.5229   0.4859   0.2739 r PC
 5.00  5700.  0.0  2.0   0.5192   0.4733   0.2856 r PC
 5.50  5700.  0.0  2.0   0.5203   0.4713   0.2831 r PC
 6.00  5700.  0.0  2.0   0.5236   0.4720   0.2853 r PC
 2.50  5800.  0.0  2.0   0.5330   0.5701   0.3780 r PC
 3.00  5800.  0.0  2.0   0.5227   0.5255   0.2959 r PC
 3.50  5800.  0.0  2.0   0.5237   0.5052   0.3061 r PC
 4.00  5800.  0.0  2.0   0.5190   0.4873   0.3049 r PC
 4.50  5800.  0.0  2.0   0.5128   0.4721   0.2896 r PC
 5.00  5800.  0.0  2.0   0.5119   0.4655   0.2881 r PC
 5.50  5800.  0.0  2.0   0.5126   0.4628   0.2857 r PC
 6.00  5800.  0.0  2.0   0.5154   0.4631   0.2884 r PC
 2.50  5900.  0.0  2.0   0.5266   0.5651   0.3806 r PC
 3.00  5900.  0.0  2.0   0.5174   0.5205   0.2977 r PC
 3.50  5900.  0.0  2.0   0.5159   0.4968   0.3111 r PC
 4.00  5900.  0.0  2.0   0.5134   0.4816   0.3064 r PC
 4.50  5900.  0.0  2.0   0.5090   0.4683   0.2891 r PC
 5.00  5900.  0.0  2.0   0.5050   0.4581   0.2900 r PC
 5.50  5900.  0.0  2.0   0.5075   0.4576   0.2856 r PC
 6.00  5900.  0.0  2.0   0.5073   0.4545   0.2898 r PC
 2.50  6000.  0.0  2.0   0.5217   0.5592   0.3826 r PC
 3.00  6000.  0.0  2.0   0.5119   0.5155   0.2981 r PC
 3.50  6000.  0.0  2.0   0.5105   0.4920   0.3106 r PC
 4.00  6000.  0.0  2.0   0.5080   0.4762   0.3077 r PC
 4.50  6000.  0.0  2.0   0.5003   0.4590   0.2934 r PC
 5.00  6000.  0.0  2.0   0.4983   0.4511   0.2906 r PC
 5.50  6000.  0.0  2.0   0.4977   0.4472   0.2879 r PC
 6.00  6000.  0.0  2.0   0.5017   0.4486   0.2906 r PC
 2.50  6100.  0.0  2.0   0.5144   0.5569   0.3847 r PC
 3.00  6100.  0.0  2.0   0.5067   0.5105   0.2999 r PC
 3.50  6100.  0.0  2.0   0.5064   0.4887   0.3108 r PC
 4.00  6100.  0.0  2.0   0.5046   0.4729   0.3071 r PC
 4.50  6100.  0.0  2.0   0.4945   0.4528   0.2949 r PC
 5.00  6100.  0.0  2.0   0.4940   0.4469   0.2904 r PC
 5.50  6100.  0.0  2.0   0.4910   0.4401   0.2896 r PC
 6.00  6100.  0.0  2.0   0.4889   0.4321   0.3099 r PC
 2.50  6200.  0.0  2.0   0.5107   0.5510   0.3853 r PC
 3.00  6200.  0.0  2.0   0.5012   0.5053   0.3012 r PC
 3.50  6200.  0.0  2.0   0.5000   0.4826   0.3120 r PC
 4.00  6200.  0.0  2.0   0.4992   0.4676   0.3079 r PC
 4.50  6200.  0.0  2.0   0.4888   0.4471   0.2951 r PC
 5.00  6200.  0.0  2.0   0.4878   0.4404   0.2913 r PC
 5.50  6200.  0.0  2.0   0.4818   0.4277   0.3062 r PC
 6.00  6200.  0.0  2.0   0.4784   0.4205   0.3170 r PC
 2.50  6300.  0.0  2.0   0.5019   0.5475   0.3876 r PC
 3.00  6300.  0.0  2.0   0.4956   0.5004   0.3014 r PC
 3.50  6300.  0.0  2.0   0.4949   0.4789   0.3093 r PC
 4.00  6300.  0.0  2.0   0.4927   0.4612   0.3091 r PC
 4.50  6300.  0.0  2.0   0.4848   0.4431   0.2947 r PC
 5.00  6300.  0.0  2.0   0.4796   0.4326   0.2895 r PC
 5.50  6300.  0.0  2.0   0.4729   0.4179   0.3119 r PC
 6.00  6300.  0.0  2.0   0.4708   0.4121   0.3208 r PC
 2.50  6400.  0.0  2.0   0.4994   0.5418   0.3896 r PC
 3.00  6400.  0.0  2.0   0.4961   0.4955   0.3880 r PC
 3.50  6400.  0.0  2.0   0.4892   0.4735   0.3106 r PC
 4.00  6400.  0.0  2.0   0.4877   0.4564   0.3091 r PC
 4.50  6400.  0.0  2.0   0.4783   0.4370   0.2938 r PC
 5.00  6400.  0.0  2.0   0.4746   0.4275   0.2914 r PC
 5.50  6400.  0.0  2.0   0.4648   0.4095   0.3137 r PC
 6.00  6400.  0.0  2.0   0.4635   0.4043   0.3238 r PC
 2.50  6500.  0.0  2.0   0.4937   0.5368   0.3928 r PC
 3.00  6500.  0.0  2.0   0.4908   0.4910   0.3909 r PC
 3.50  6500.  0.0  2.0   0.4834   0.4683   0.3118 r PC
 4.00  6500.  0.0  2.0   0.4828   0.4517   0.3104 r PC
 4.50  6500.  0.0  2.0   0.4744   0.4337   0.2929 r PC
 5.00  6500.  0.0  2.0   0.4695   0.4227   0.2907 r PC
 5.50  6500.  0.0  2.0   0.4600   0.4046   0.3143 r PC
 6.00  6500.  0.0  2.0   0.4562   0.3972   0.3227 r PC
 2.50  6600.  0.0  2.0   0.4874   0.5301   0.3960 r PC
 3.00  6600.  0.0  2.0   0.4854   0.4862   0.3946 r PC
 3.50  6600.  0.0  2.0   0.4787   0.4635   0.3139 r PC
 4.00  6600.  0.0  2.0   0.4774   0.4466   0.3110 r PC
 4.50  6600.  0.0  2.0   0.4689   0.4282   0.2944 r PC
 5.00  6600.  0.0  2.0   0.4648   0.4182   0.2898 r PC
 5.50  6600.  0.0  2.0   0.4533   0.3978   0.3145 r PC
 6.00  6600.  0.0  2.0   0.4496   0.3905   0.3240 r PC
 2.50  6700.  0.0  2.0   0.4821   0.5234   0.3992 r PC
 3.00  6700.  0.0  2.0   0.4801   0.4812   0.3975 r PC
 3.50  6700.  0.0  2.0   0.4722   0.4571   0.3166 r PC
 4.00  6700.  0.0  2.0   0.4726   0.4423   0.3123 r PC
 4.50  6700.  0.0  2.0   0.4644   0.4242   0.2941 r PC
 5.00  6700.  0.0  2.0   0.4601   0.4139   0.2889 r PC
 5.50  6700.  0.0  2.0   0.4482   0.3927   0.3142 r PC
 6.00  6700.  0.0  2.0   0.4436   0.3843   0.3248 r PC
 2.50  6800.  0.0  2.0   0.4732   0.5167   0.4070 r PC
 3.00  6800.  0.0  2.0   0.4744   0.4752   0.4005 r PC
 3.50  6800.  0.0  2.0   0.4664   0.4512   0.3205 r PC
 4.00  6800.  0.0  2.0   0.4675   0.4378   0.3140 r PC
 4.50  6800.  0.0  2.0   0.4601   0.4204   0.2934 r PC
 5.00  6800.  0.0  2.0   0.4559   0.4099   0.2879 r PC
 5.50  6800.  0.0  2.0   0.4434   0.3880   0.3137 r PC
 6.00  6800.  0.0  2.0   0.4381   0.3788   0.3251 r PC
 2.50  6900.  0.0  2.0   0.4684   0.5104   0.4094 r PC
 3.00  6900.  0.0  2.0   0.4688   0.4694   0.4051 r PC
 3.50  6900.  0.0  2.0   0.4631   0.4472   0.3223 r PC
 4.00  6900.  0.0  2.0   0.4624   0.4330   0.3160 r PC
 4.50  6900.  0.0  2.0   0.4559   0.4167   0.2926 r PC
 5.00  6900.  0.0  2.0   0.4518   0.4059   0.2876 r PC
 5.50  6900.  0.0  2.0   0.4391   0.3839   0.3128 r PC
 6.00  6900.  0.0  2.0   0.4328   0.3736   0.3248 r PC
 2.50  7000.  0.0  2.0   0.4654   0.5045   0.4142 r PC
 3.00  7000.  0.0  2.0   0.4630   0.4633   0.4078 r PC
 3.50  7000.  0.0  2.0   0.4576   0.4415   0.3250 r PC
